conversation_id,brand,customer_message,historical_support_response,timestamp,conversation_context,customer_author,support_author,parent_tweet_id,response_tweet_id,conversation_length,is_dm_redirect
089a7a6636f8,spotifycares,I was just informed that I was upgraded to the Family plan (not by choice). I did not do this. Why would this happen?,"Hey Justin, help's here! Can you DM us your account's email address? We'll take a look under the hood /MV [URL]",Wed Oct 04 22:57:31 +0000 2017,,160563,SpotifyCares,nan,190053,2,True
f8cbc0ff5771,spotifycares,I have already tried all of the possible options there but none will help me resolve the problem without talking directly to someone for help.,"We understand where you're coming from. We currently don't have telephone support, but our Accounts team should be able to help with this. Just head straight to our contact form at [URL] then select Logging in &gt; I can't log in to Spotify &gt; I STILL NEED HELP /KB",Sun Dec 03 09:25:37 +0000 2017,"[customer]: Logged into my account after a couple years, my password, email, area code, country, have all been changed and are linked to my facebook account. I looked at the support page but all lead back to email or password which I have access to neither now. Help please, ty. | [support]: Hi there, we’re sorry to hear that. Check out [URL] for what to do next /AK",253234,SpotifyCares,567962.0,567965,4,False
1b1760e3b306,spotifycares,Valerie Rushton (valeriespot) £9.99 paid from my bank a/c 23.10.76 but premium not activated.,Hi there. We've checked your account and can't see any payments yet. Can you DM us other usernames or email addresses you may have used? /JU [URL],Sun Oct 29 21:44:20 +0000 2017,,577489,SpotifyCares,nan,1942016,2,False
964d1b0d13e3,spotifycares,hi there! may I have details about the reasons a song would be rated as explicit? how does one qualifies to this tag?,Hi there! Content marked as explicit is tagged that way based on how the artist sends their music to us. Hope that helps /VK,Mon Oct 09 19:03:03 +0000 2017,,326509,SpotifyCares,nan,869712,2,False
29fea8aa5dd0,spotifycares,can't access your so called 9 peso premium using card or load,"Just to check, are you getting any error messages? A screenshot can be handy. Could you also DM us your account's email address? We'll take a look backstage /AU [URL]",Thu Nov 23 15:13:56 +0000 2017,[support]: Hi Yvonne! We hope you don't mind if we answer in English. What's happening exactly? We're here to help /GK,142356,SpotifyCares,118877.0,118875,3,True
82b65693c8f3,spotifycares,"I keep losing albums I've downloaded to listen offline - can you fix these bugs instead of giving us a ""Stranger Things mode?""","1: Hey David, sorry to hear that! Check out the steps under “Downloads unexpectedly removed”...",Fri Oct 27 12:35:20 +0000 2017,,431763,SpotifyCares,nan,1336488,2,False
83491350707d,spotifycares,People shouldn't need to bother. It's a basic feature. Sort it out.,"We hear you. Rest assured, your feedback will be passed on to the right folks /NQ",Sat Oct 07 22:47:36 +0000 2017,[support]: Hey! A sleep timer is a great idea. Help make it happen by adding support here: [URL] /NQ,196864,SpotifyCares,338728.0,338731,3,False
37fff6e6fb09,spotifycares,Thank you! I appreciate it :D,"You're welcome! If anything else comes up, just say the word. We're always... [URL] /MT",Fri Oct 27 01:05:03 +0000 2017,"[support]: Hi there, thanks for the feedback – we appreciate it! We’ll get this passed onto the right team 💚 /MT",424154,SpotifyCares,1301428.0,1301431,3,False
521ca5b40d18,spotifycares,For instance the screenshot doesn’t show the featured artists on the album [URL],Could you send us the Playlist Link? Just tap the three dots &gt; Share &gt; Copy Link. We'll check backstage /KM,Fri Oct 20 11:22:36 +0000 2017,"[support]: 2. If you could let us know more about the issue, that would be great /KM",556662,SpotifyCares,1862906.0,1863071,3,False
5c321021434d,spotifycares,"Yes, airplane mode automatically turns WiFi off in the settings. So in airplane mode on phone, with WiFi off, and in offline mode through the app. I still get this prompt every time I go back into the app.",Thanks for the update. Can you try the steps here for us: [URL] Let us know if that helps at all /AG,Tue Nov 21 19:27:19 +0000 2017,"[support]: Hey there! We're here to help. Can you tell us what device, operating system and version of Spotify you're using? /LF | [customer]: I'm on iPhone 6, iOS 10.3.3, and Spotify 8.4.28.1104. This also makes me realize the Spotify version should be copyable in app for instances like this. | [support]: Got it. Just to check, is this also happening with WiFi switched off on your phone's settings (while you're on Airplane Mode at the same time)? /KB",325114,SpotifyCares,863706.0,863709,5,False
603875559f07,spotifycares,I think your algorithm is shonked. This release is nothing to do with Martin Gore. 😂 And nor are those singles underneath it. [URL],"Hey, thanks for reporting. Our Content team will take care of this for you. Great detective work! [URL] /MG",Fri Oct 20 21:54:29 +0000 2017,,329931,SpotifyCares,nan,884030,2,False
14fafb45c938,spotifycares,"just wanted to give a quick thanks to P. Loth on the Web chat! Helped me with my problem quickly, all the while with a great sense of humour. Thanks Loth. P!","Awesome! We'll make sure this reaches our Chat team. For any other questions, feel free to give us a shout 🙂 /JL",Mon Nov 13 22:23:28 +0000 2017,,682726,SpotifyCares,nan,2364781,2,False
36cf680bb1db,spotifycares,Your Family plan isn't working for me. Undefined problem after putting in address information.,"Hey there, help's here! Could you DM us your account's email address and username? We'll take a look backstage /CG [URL]",Sat Nov 25 15:38:09 +0000 2017,,750670,SpotifyCares,nan,2663997,2,True
c808959d1def,spotifycares,"guys, I'm locked out of my (Premium) account and without your fabulous artists, I don't even know who I am; can you help? x",Hey Rebecca! We'll be glad to help. Could you send us a DM with your username or email address? We'll take a look backstage 🙂 /Q [URL],Tue Oct 31 11:43:03 +0000 2017,,583067,SpotifyCares,nan,1967698,2,True
956577e95d7b,spotifycares,my spotify email won't change even though i changed it on facebook and it won't let me change it on the spotify website?,"Hey there, that's not cool! Can you DM us your account's username and email address? We'll take a look backstage /JX [URL]",Tue Nov 07 17:37:34 +0000 2017,,268813,SpotifyCares,nan,2035252,2,True
c9fbba35c899,spotifycares,why has Driving Home for Christmas by Chris Rea been deleted from Spotify? It is the ultimate Christmas song 😔,Hey there! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /RS,Thu Nov 02 10:02:02 +0000 2017,,454238,SpotifyCares,nan,1440291,2,False
cee67b80c00c,spotifycares,Thanks boo. I love you guys still 🌷🌹🥀,"Aww, you've made us blush! We're glad to hear that we're still... [URL] 💚 /TB",Mon Nov 13 21:39:58 +0000 2017,[support]: Hey Jeff! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /TB,682346,SpotifyCares,2363293.0,2363291,3,False
b6e3608df965,spotifycares,can I block christmas songs from never ever playing?,"Hey Jani! This isn’t possible right now, but we'll let the right team know it's something you'd like to see /RS",Mon Nov 20 10:37:13 +0000 2017,,442959,SpotifyCares,nan,1388087,2,False
7d24e58c0aea,spotifycares,I sent an e-mail to __email__ – does that count? ;),Can you DM us your account's email address? We'll take a closer look /AC [URL],Mon Oct 16 08:27:48 +0000 2017,"[support]: We're afraid this is something for our Accounts team. We'd suggest following the steps on the link we sent above. Hope that helps /AC | [customer]: No, sorry. Because it suggests resetting my password – which doesn't work. See below. [URL] | [support]: Thanks for the screenshot. In this case, we'd recommend following the second step instead which is on the link above /AC",416370,SpotifyCares,1265636.0,1265638,5,True
3208a48f4baf,spotifycares,I was charged for a subscription I wasn’t eligible for. It was the student membership.,Hi there! Help's here. Can you DM us your account's username or email address? We'll check things backstage /MU [URL],Sat Nov 25 03:29:17 +0000 2017,,278001,SpotifyCares,nan,663084,2,True
417dd4fea2ce,spotifycares,"iP7, 11.0.3... Search/Category &gt; PLP UX is atrocious. Sub. $, so why fix it unless I cancel my acct.? No need to optimize funnel. Feels like Vista security prompts.","Sorry for the confusion. Just to clarify, can you tell us more about the feature you're referring to, and what we can do to improve it? /JM",Thu Nov 16 16:33:57 +0000 2017,[support]: Hey Joshua! Sorry to hear you feel that way. Can you let us know the device and operating system you're using? /PL,723620,SpotifyCares,2545873.0,2545876,3,False
92237c6925e4,spotifycares,I have been asking for a year 🙄🙄,"Hi there, we appreciate your feedback! Don't worry, we'll let the right team know this is something you'd like to see /GK",Thu Nov 09 10:35:38 +0000 2017,"[support]: Hey! Don't worry, we're launching in new countries as often as possible. Be sure to add your email at [URL] /DR",593241,SpotifyCares,2006106.0,2006109,3,False
0d4886e6e25c,spotifycares,@134389 does /DF mean 'DEH FUCK'?,These would be the signature of the representative that previously answered your tweet. Hope this clears things up /HC,Fri Oct 27 07:56:33 +0000 2017,"[support]: Thanks for the info. Can you try logging out of Spotify, restarting your device, and logging back in to see if that helps? /NY | [customer]: Will do; I'll get back to you. | [support]: Great! Keep us posted /DF",341699,SpotifyCares,934581.0,934594,5,False
9a70d391e875,spotifycares,"Much appreciated. I got Spotify to discover new music, &amp; without Radio it just not very easy to do that.","We understand, and we're passing on all feedback about this. Thanks for sharing your thoughts /NQ",Sun Nov 05 05:47:07 +0000 2017,"[support]: Hey there! We're afraid these features aren't available right now, but we'll pass on your feedback to the right folks /NQ | [customer]: Any idea of when? They're a deal breaker for me. If it's not soon, I'll cancel my membership and return when you offer them. | [support]: Sorry you feel that way. We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /NQ",491563,SpotifyCares,1601194.0,1601196,5,False
c451c9003e13,spotifycares,"the Spotify ""sign up"" page keeps loading after i press SIGN UP and i can't make an account. i've tried several devices and browers and the result is the same. help?? #Spotify 😥",Hey Corina! Could you DM us any error messages you might be receiving? A screenshot would be helpful as well. We'll help out there /CG [URL],Wed Nov 29 22:22:08 +0000 2017,,817960,SpotifyCares,nan,2964659,2,True
e72347baf3f7,spotifycares,can I also choose an annual payment? For Premium,Hi Chris! Can you let us know which country your account is registered in? We'll take a look backstage /GT,Tue Oct 24 18:52:22 +0000 2017,,395755,SpotifyCares,nan,1172347,2,False
